region,timestamp,pm25,AQI_Category
US Diplomatic Post: New Delhi-8118,2025-02-02T01:30:00.000Z,183.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T05:30:00.000Z,227.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T09:30:00.000Z,174.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-21T22:30:00.000Z,119.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T02:30:00.000Z,120.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T06:30:00.000Z,111.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T10:30:00.000Z,58.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-22T14:30:00.000Z,115.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T18:30:00.000Z,256.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T21:30:00.000Z,142.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T00:30:00.000Z,130.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T04:30:00.000Z,144.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T08:30:00.000Z,67.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-22T12:30:00.000Z,56.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-22T16:30:00.000Z,189.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T19:30:00.000Z,176.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T23:30:00.000Z,158.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T14:30:00.000Z,128.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T18:30:00.000Z,132.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T21:30:00.000Z,124.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-28T01:30:00.000Z,104.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-28T05:30:00.000Z,122.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-28T09:30:00.000Z,70.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-28T13:30:00.000Z,104.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-28T17:30:00.000Z,174.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-28T20:30:00.000Z,159.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-29T00:30:00.000Z,380.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-29T04:30:00.000Z,362.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-29T08:30:00.000Z,155.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-29T12:30:00.000Z,134.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-29T16:30:00.000Z,231.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-05T06:30:00.000Z,97.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-05T10:30:00.000Z,43.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-05T14:30:00.000Z,100.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-05T18:30:00.000Z,153.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-05T21:30:00.000Z,129.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-06T01:30:00.000Z,118.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-06T05:30:00.000Z,103.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-23T02:30:00.000Z,181.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-23T06:30:00.000Z,116.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-23T10:30:00.000Z,41.0,Good
US Diplomatic Post: New Delhi-8118,2025-01-23T14:30:00.000Z,97.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-23T18:30:00.000Z,91.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-23T21:30:00.000Z,93.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-24T01:30:00.000Z,121.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-26T12:30:00.000Z,52.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-26T16:30:00.000Z,135.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-26T19:30:00.000Z,118.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-26T23:30:00.000Z,139.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T03:30:00.000Z,118.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T07:30:00.000Z,101.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T11:30:00.000Z,70.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-26T13:30:00.000Z,77.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-26T17:30:00.000Z,122.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-26T20:30:00.000Z,132.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T00:30:00.000Z,127.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T04:30:00.000Z,119.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T08:30:00.000Z,71.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-27T12:30:00.000Z,81.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-05T05:30:00.000Z,111.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-05T09:30:00.000Z,48.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-05T13:30:00.000Z,54.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-05T17:30:00.000Z,156.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-05T20:30:00.000Z,134.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-06T00:30:00.000Z,128.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-06T04:30:00.000Z,128.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-23T01:30:00.000Z,155.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-23T05:30:00.000Z,175.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-23T09:30:00.000Z,36.0,Good
US Diplomatic Post: New Delhi-8118,2025-01-23T13:30:00.000Z,55.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-23T17:30:00.000Z,92.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-23T20:30:00.000Z,102.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-24T00:30:00.000Z,123.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-21T21:30:00.000Z,127.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T01:30:00.000Z,136.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T05:30:00.000Z,121.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T09:30:00.000Z,66.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-22T13:30:00.000Z,78.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-22T17:30:00.000Z,247.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T20:30:00.000Z,123.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-23T00:30:00.000Z,156.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-23T04:30:00.000Z,164.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-23T08:30:00.000Z,43.0,Good
US Diplomatic Post: New Delhi-8118,2025-01-23T12:30:00.000Z,44.0,Good
US Diplomatic Post: New Delhi-8118,2025-01-23T16:30:00.000Z,99.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-23T19:30:00.000Z,94.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-23T23:30:00.000Z,121.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-24T05:30:00.000Z,96.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-24T09:30:00.000Z,41.0,Good
US Diplomatic Post: New Delhi-8118,2025-01-24T13:30:00.000Z,67.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-24T17:30:00.000Z,116.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-24T20:30:00.000Z,90.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-25T00:30:00.000Z,74.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-25T04:30:00.000Z,59.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-24T06:30:00.000Z,77.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-24T10:30:00.000Z,31.0,Good
US Diplomatic Post: New Delhi-8118,2025-01-24T14:30:00.000Z,89.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-24T18:30:00.000Z,101.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-24T21:30:00.000Z,90.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-25T01:30:00.000Z,69.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-25T05:30:00.000Z,53.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-25T09:30:00.000Z,43.0,Good
US Diplomatic Post: New Delhi-8118,2025-01-25T13:30:00.000Z,65.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-25T17:30:00.000Z,91.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-25T20:30:00.000Z,88.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-26T00:30:00.000Z,91.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-26T04:30:00.000Z,85.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-26T08:30:00.000Z,56.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-25T10:30:00.000Z,41.0,Good
US Diplomatic Post: New Delhi-8118,2025-01-25T14:30:00.000Z,119.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-25T18:30:00.000Z,88.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-25T21:30:00.000Z,89.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-26T01:30:00.000Z,80.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-26T05:30:00.000Z,87.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-26T09:30:00.000Z,58.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-25T08:30:00.000Z,45.0,Good
US Diplomatic Post: New Delhi-8118,2025-01-25T12:30:00.000Z,52.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-25T16:30:00.000Z,93.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-25T19:30:00.000Z,82.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-25T23:30:00.000Z,90.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-26T03:30:00.000Z,82.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-26T07:30:00.000Z,64.0,Moderate
New Delhi-8118,2025-01-13T11:30:00.000Z,117.0,Unhealthy
New Delhi-8118,2025-01-13T15:30:00.000Z,127.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-13T22:30:00.000Z,121.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-14T02:30:00.000Z,136.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-14T06:30:00.000Z,166.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-14T10:30:00.000Z,140.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-14T14:30:00.000Z,216.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-20T17:30:00.000Z,194.0,Unhealthy
New Delhi-8118,2025-01-20T20:30:00.000Z,162.0,Unhealthy
New Delhi-8118,2025-01-21T00:30:00.000Z,143.0,Unhealthy
New Delhi-8118,2025-01-21T04:30:00.000Z,145.0,Unhealthy
New Delhi-8118,2025-01-21T08:30:00.000Z,102.0,Unhealthy
New Delhi-8118,2025-01-21T12:30:00.000Z,100.0,Moderate
New Delhi-8118,2025-01-21T16:30:00.000Z,170.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-21T19:30:00.000Z,166.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-20T18:30:00.000Z,158.0,Unhealthy
New Delhi-8118,2025-01-20T21:30:00.000Z,157.0,Unhealthy
New Delhi-8118,2025-01-21T01:30:00.000Z,140.0,Unhealthy
New Delhi-8118,2025-01-21T05:30:00.000Z,117.0,Unhealthy
New Delhi-8118,2025-01-21T09:30:00.000Z,85.0,Moderate
New Delhi-8118,2025-01-21T13:30:00.000Z,124.0,Unhealthy
New Delhi-8118,2025-01-21T17:30:00.000Z,156.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-21T20:30:00.000Z,135.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-29T19:30:00.000Z,235.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-29T23:30:00.000Z,211.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-30T03:30:00.000Z,261.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-30T07:30:00.000Z,125.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-30T11:30:00.000Z,115.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-30T15:30:00.000Z,160.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-05T07:30:00.000Z,69.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-05T11:30:00.000Z,37.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-05T15:30:00.000Z,112.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-05T22:30:00.000Z,135.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-06T02:30:00.000Z,118.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-06T06:30:00.000Z,76.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-18T19:30:00.000Z,102.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-18T23:30:00.000Z,115.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-19T03:30:00.000Z,108.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-19T07:30:00.000Z,57.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-19T11:30:00.000Z,34.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-19T15:30:00.000Z,73.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-26T11:30:00.000Z,59.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-26T15:30:00.000Z,146.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-26T22:30:00.000Z,143.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T02:30:00.000Z,122.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T06:30:00.000Z,90.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-27T10:30:00.000Z,64.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-21T23:30:00.000Z,136.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T03:30:00.000Z,123.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T07:30:00.000Z,72.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-22T11:30:00.000Z,51.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-22T15:30:00.000Z,152.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-22T22:30:00.000Z,149.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-23T03:30:00.000Z,158.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-23T07:30:00.000Z,65.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-23T11:30:00.000Z,38.0,Good
US Diplomatic Post: New Delhi-8118,2025-01-23T15:30:00.000Z,113.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-23T22:30:00.000Z,99.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-24T02:30:00.000Z,117.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-06T07:30:00.000Z,46.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-06T11:30:00.000Z,39.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-06T15:30:00.000Z,90.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-06T22:30:00.000Z,103.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-07T02:30:00.000Z,83.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-07T06:30:00.000Z,47.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-18T22:30:00.000Z,100.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-19T02:30:00.000Z,98.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-19T06:30:00.000Z,67.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-19T10:30:00.000Z,31.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-19T14:30:00.000Z,64.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-19T18:30:00.000Z,53.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-02T12:30:00.000Z,172.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T16:30:00.000Z,195.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T19:30:00.000Z,153.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T23:30:00.000Z,158.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-03T03:30:00.000Z,120.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-03T07:30:00.000Z,100.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-01T12:30:00.000Z,196.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-01T16:30:00.000Z,219.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-01T19:30:00.000Z,177.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-01T23:30:00.000Z,191.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T03:30:00.000Z,183.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T07:30:00.000Z,197.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T10:30:00.000Z,167.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T14:30:00.000Z,169.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T18:30:00.000Z,165.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T21:30:00.000Z,138.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-03T01:30:00.000Z,143.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-03T05:30:00.000Z,136.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T13:30:00.000Z,163.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T17:30:00.000Z,184.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T20:30:00.000Z,146.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-03T00:30:00.000Z,153.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-03T04:30:00.000Z,192.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-03T08:30:00.000Z,55.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-04T06:30:00.000Z,141.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-04T10:30:00.000Z,165.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-04T14:30:00.000Z,214.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-04T18:30:00.000Z,206.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-04T21:30:00.000Z,156.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-05T01:30:00.000Z,132.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-04T08:30:00.000Z,92.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-04T12:30:00.000Z,193.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-04T16:30:00.000Z,240.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-04T19:30:00.000Z,197.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-04T23:30:00.000Z,126.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-05T03:30:00.000Z,139.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-05T08:30:00.000Z,48.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-05T12:30:00.000Z,34.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-05T16:30:00.000Z,135.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-05T19:30:00.000Z,131.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-05T23:30:00.000Z,132.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-06T03:30:00.000Z,126.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T16:30:00.000Z,148.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T19:30:00.000Z,124.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T23:30:00.000Z,98.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-28T03:30:00.000Z,124.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-28T07:30:00.000Z,88.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-28T11:30:00.000Z,70.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-03T09:30:00.000Z,53.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-03T13:30:00.000Z,74.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-03T17:30:00.000Z,119.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-03T20:30:00.000Z,141.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-04T00:30:00.000Z,105.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-04T04:30:00.000Z,153.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-11T05:30:00.000Z,86.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-11T09:30:00.000Z,57.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-11T13:30:00.000Z,68.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-11T17:30:00.000Z,113.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-11T20:30:00.000Z,130.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-12T00:30:00.000Z,123.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-09T01:30:00.000Z,99.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-09T05:30:00.000Z,93.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-09T09:30:00.000Z,66.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-09T13:30:00.000Z,103.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-09T17:30:00.000Z,174.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-09T20:30:00.000Z,194.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-17T01:30:00.000Z,100.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-17T05:30:00.000Z,93.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-17T09:30:00.000Z,60.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-17T13:30:00.000Z,66.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-17T17:30:00.000Z,107.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-17T20:30:00.000Z,127.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T17:30:00.000Z,133.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T20:30:00.000Z,118.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-28T00:30:00.000Z,102.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-28T04:30:00.000Z,137.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-28T08:30:00.000Z,89.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-28T12:30:00.000Z,80.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-07T08:30:00.000Z,27.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-07T12:30:00.000Z,31.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-07T16:30:00.000Z,68.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-07T19:30:00.000Z,104.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-07T23:30:00.000Z,77.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-08T03:30:00.000Z,83.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-11T06:30:00.000Z,73.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-11T10:30:00.000Z,89.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-11T14:30:00.000Z,89.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-11T18:30:00.000Z,109.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-11T21:30:00.000Z,168.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-12T01:30:00.000Z,97.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-12T22:30:00.000Z,80.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-13T02:30:00.000Z,79.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-13T06:30:00.000Z,56.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-13T10:30:00.000Z,-999.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-13T14:30:00.000Z,47.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-13T18:30:00.000Z,62.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-17T21:30:00.000Z,95.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-18T01:30:00.000Z,97.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-18T05:30:00.000Z,131.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-18T09:30:00.000Z,17.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-18T13:30:00.000Z,37.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-18T17:30:00.000Z,106.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-17T22:30:00.000Z,85.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-18T02:30:00.000Z,107.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-18T06:30:00.000Z,84.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-18T10:30:00.000Z,28.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-18T14:30:00.000Z,44.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-18T18:30:00.000Z,112.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-18T20:30:00.000Z,100.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-19T00:30:00.000Z,112.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-19T04:30:00.000Z,94.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-19T08:30:00.000Z,56.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-19T12:30:00.000Z,40.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-19T16:30:00.000Z,86.0,Moderate
